scene,view,control,channel,grid,components,ink_pixels,long_component_ink_fraction
drums,27,shuffled_ids,E_shape_valley,90_60,685,7176,0.5979654403567447
drums,27,tau90_32,E_occ,95_70,340,9721,0.759489764427528
drums,27,tau90_32,E_occ,90_60,478,15086,0.8012064165451412
drums,27,tau90_32,E_layer,95_70,11,92,0.0
drums,27,tau90_32,E_layer,90_60,19,158,0.6265822784810127
drums,27,tau90_32,E_shape_ridge,95_70,432,14083,0.7512603848611802
drums,27,tau90_32,E_shape_ridge,90_60,556,22273,0.7915862254747901
drums,27,tau90_32,E_shape_valley,95_70,87,16040,0.9664588528678304
drums,27,tau90_32,E_shape_valley,90_60,177,23884,0.9694774744598895
drums,27,tau90_64,E_occ,95_70,308,11021,0.7938481081571546
drums,27,tau90_64,E_occ,90_60,378,16642,0.8426871770219926
drums,27,tau90_64,E_layer,95_70,14,71,0.0
drums,27,tau90_64,E_layer,90_60,17,208,0.5673076923076923
drums,27,tau90_64,E_shape_ridge,95_70,450,14180,0.7535966149506347
drums,27,tau90_64,E_shape_ridge,90_60,593,23124,0.7784120394395433
drums,27,tau90_64,E_shape_valley,95_70,63,17235,0.9664055700609225
drums,27,tau90_64,E_shape_valley,90_60,119,25609,0.9663009098363856
drums,27,tau95_128,E_occ,95_70,279,11330,0.8105913503971757
drums,27,tau95_128,E_occ,90_60,348,17119,0.8720719668204918
drums,27,tau95_128,E_layer,95_70,22,102,0.0
drums,27,tau95_128,E_layer,90_60,32,163,0.0
drums,27,tau95_128,E_shape_ridge,95_70,461,13635,0.7044371103777044
drums,27,tau95_128,E_shape_ridge,90_60,569,23247,0.7869402503548845
drums,27,tau95_128,E_shape_valley,95_70,52,17525,0.9613124108416548
drums,27,tau95_128,E_shape_valley,90_60,110,26322,0.9642884279310083
drums,27,tau95_32,E_occ,95_70,331,9774,0.7763454061796603
drums,27,tau95_32,E_occ,90_60,463,15131,0.8263829224770339
drums,27,tau95_32,E_layer,95_70,13,98,0.0
drums,27,tau95_32,E_layer,90_60,22,211,0.6872037914691943
drums,27,tau95_32,E_shape_ridge,95_70,429,14109,0.7557587355588631
drums,27,tau95_32,E_shape_ridge,90_60,558,22240,0.8035971223021583
drums,27,tau95_32,E_shape_valley,95_70,87,15887,0.9636180524957513
drums,27,tau95_32,E_shape_valley,90_60,183,23872,0.9683729892761395
drums,27,tau95_64,E_occ,95_70,262,10908,0.8172900623395672
drums,27,tau95_64,E_occ,90_60,375,16834,0.8572531780919568
drums,27,tau95_64,E_layer,95_70,16,84,0.0
drums,27,tau95_64,E_layer,90_60,21,220,0.5363636363636364
drums,27,tau95_64,E_shape_ridge,95_70,460,13728,0.7125582750582751
drums,27,tau95_64,E_shape_ridge,90_60,574,23073,0.776101937329346
drums,27,tau95_64,E_shape_valley,95_70,59,17444,0.9704196285255675
drums,27,tau95_64,E_shape_valley,90_60,120,26135,0.960512722402908
drums,27,uniform,E_occ,95_70,336,10246,0.7826468865898888
drums,27,uniform,E_occ,90_60,453,16074,0.8400522583053378
drums,27,uniform,E_layer,95_70,29,194,0.0
drums,27,uniform,E_layer,90_60,46,405,0.11358024691358025
drums,27,uniform,E_shape_ridge,95_70,585,15280,0.7145942408376963
drums,27,uniform,E_shape_ridge,90_60,708,23630,0.7726195514176893
drums,27,uniform,E_shape_valley,95_70,60,17417,0.9702015272434977
drums,27,uniform,E_shape_valley,90_60,140,25958,0.9682949379767316
drums,53,density,E_occ,95_70,51,8846,0.8806240108523626
drums,53,density,E_occ,90_60,80,14489,0.9264269445786458
drums,53,density,E_layer,95_70,51,8846,0.8806240108523626
drums,53,density,E_layer,90_60,80,14489,0.9264269445786458
drums,53,density,E_shape_ridge,95_70,51,8846,0.8806240108523626
drums,53,density,E_shape_ridge,90_60,80,14489,0.9264269445786458
drums,53,density,E_shape_valley,95_70,51,8846,0.8806240108523626
drums,53,density,E_shape_valley,90_60,80,14489,0.9264269445786458
drums,53,expected_depth,E_occ,95_70,133,20077,0.936594112666235
drums,53,expected_depth,E_occ,90_60,106,34996,0.9814550234312492
drums,53,expected_depth,E_layer,95_70,133,20077,0.936594112666235
drums,53,expected_depth,E_layer,90_60,106,34996,0.9814550234312492
drums,53,expected_depth,E_shape_ridge,95_70,133,20077,0.936594112666235
drums,53,expected_depth,E_shape_ridge,90_60,106,34996,0.9814550234312492
drums,53,expected_depth,E_shape_valley,95_70,133,20077,0.936594112666235
drums,53,expected_depth,E_shape_valley,90_60,106,34996,0.9814550234312492
drums,53,front_depth,E_occ,95_70,123,22935,0.9672988881621976
drums,53,front_depth,E_occ,90_60,97,35049,0.9859054466603897
drums,53,front_depth,E_layer,95_70,123,22935,0.9672988881621976
drums,53,front_depth,E_layer,90_60,97,35049,0.9859054466603897
drums,53,front_depth,E_shape_ridge,95_70,123,22935,0.9672988881621976
drums,53,front_depth,E_shape_ridge,90_60,97,35049,0.9859054466603897
drums,53,front_depth,E_shape_valley,95_70,123,22935,0.9672988881621976
drums,53,front_depth,E_shape_valley,90_60,97,35049,0.9859054466603897
drums,53,full,E_occ,95_70,357,9090,0.6749174917491749
drums,53,full,E_occ,90_60,407,16458,0.821788795722445
drums,53,full,E_layer,95_70,40,240,0.0
drums,53,full,E_layer,90_60,73,437,0.0
drums,53,full,E_shape_ridge,95_70,435,9939,0.6294395814468257
drums,53,full,E_shape_ridge,90_60,624,16935,0.6786536758193091
drums,53,full,E_shape_valley,95_70,64,18176,0.9815140845070423
drums,53,full,E_shape_valley,90_60,101,24342,0.9776107139922767
drums,53,k16,E_occ,95_70,422,5002,0.3782487005197921
drums,53,k16,E_occ,90_60,648,8741,0.5415856309346757
drums,53,k16,E_layer,95_70,21,81,0.0
drums,53,k16,E_layer,90_60,30,151,0.0
drums,53,k16,E_shape_ridge,95_70,311,7121,0.6496278612554417
drums,53,k16,E_shape_ridge,90_60,458,12114,0.677893346541192
drums,53,k16,E_shape_valley,95_70,106,10168,0.9374508261211645
drums,53,k16,E_shape_valley,90_60,185,13766,0.9046927211971524
drums,53,k4,E_occ,95_70,72,258,0.17054263565891473
drums,53,k4,E_occ,90_60,134,451,0.12195121951219512
drums,53,k4,E_layer,95_70,1,2,0.0
drums,53,k4,E_layer,90_60,1,2,0.0
drums,53,k4,E_shape_ridge,95_70,79,609,0.08702791461412152
drums,53,k4,E_shape_ridge,90_60,130,1231,0.21039805036555645
drums,53,k4,E_shape_valley,95_70,117,618,0.0
drums,53,k4,E_shape_valley,90_60,204,1113,0.15992812219227315
drums,53,k8,E_occ,95_70,244,1293,0.09667440061871617
drums,53,k8,E_occ,90_60,422,2341,0.1845365228534814
drums,53,k8,E_layer,95_70,4,23,0.0
drums,53,k8,E_layer,90_60,6,27,0.0
drums,53,k8,E_shape_ridge,95_70,189,2690,0.3736059479553903
drums,53,k8,E_shape_ridge,90_60,313,4427,0.33634515473232435
drums,53,k8,E_shape_valley,95_70,180,3017,0.6668876367252238
drums,53,k8,E_shape_valley,90_60,281,4474,0.6282968261063925
drums,53,median_depth,E_occ,95_70,119,21807,0.9480442059889026
drums,53,median_depth,E_occ,90_60,111,33094,0.9769746781893999
drums,53,median_depth,E_layer,95_70,119,21807,0.9480442059889026
drums,53,median_depth,E_layer,90_60,111,33094,0.9769746781893999
drums,53,median_depth,E_shape_ridge,95_70,119,21807,0.9480442059889026
drums,53,median_depth,E_shape_ridge,90_60,111,33094,0.9769746781893999
drums,53,median_depth,E_shape_valley,95_70,119,21807,0.9480442059889026
drums,53,median_depth,E_shape_valley,90_60,111,33094,0.9769746781893999
drums,53,no_ids,E_occ,95_70,423,7564,0.5038339502908514
drums,53,no_ids,E_occ,90_60,490,13441,0.7306004017558217
drums,53,no_ids,E_layer,95_70,40,240,0.0
drums,53,no_ids,E_layer,90_60,73,437,0.0
drums,53,no_ids,E_shape_ridge,95_70,470,9289,0.5687372160620088
drums,53,no_ids,E_shape_ridge,90_60,677,16260,0.626629766297663
drums,53,no_ids,E_shape_valley,95_70,64,17915,0.9783979905107452
drums,53,no_ids,E_shape_valley,90_60,99,24532,0.9814527963476276
drums,53,rgb_canny,E_occ,95_70,1080,16991,0.6722970984638926
drums,53,rgb_canny,E_occ,90_60,1080,16991,0.6722970984638926
drums,53,rgb_canny,E_layer,95_70,1080,16991,0.6722970984638926
drums,53,rgb_canny,E_layer,90_60,1080,16991,0.6722970984638926
drums,53,rgb_canny,E_shape_ridge,95_70,1080,16991,0.6722970984638926
drums,53,rgb_canny,E_shape_ridge,90_60,1080,16991,0.6722970984638926
drums,53,rgb_canny,E_shape_valley,95_70,1080,16991,0.6722970984638926
drums,53,rgb_canny,E_shape_valley,90_60,1080,16991,0.6722970984638926
drums,53,shuffled_depths,E_occ,95_70,1526,9705,0.1482740855229263
drums,53,shuffled_depths,E_occ,90_60,1750,17843,0.4195482822395337
drums,53,shuffled_depths,E_layer,95_70,223,340,0.0
drums,53,shuffled_depths,E_layer,90_60,434,636,0.0
drums,53,shuffled_depths,E_shape_ridge,95_70,3311,9193,0.014685086478842597
drums,53,shuffled_depths,E_shape_ridge,90_60,4668,17552,0.11542844120328168
drums,53,shuffled_depths,E_shape_valley,95_70,3060,11497,0.097590675828477
drums,53,shuffled_depths,E_shape_valley,90_60,4096,21125,0.23540828402366865
drums,53,shuffled_ids,E_occ,95_70,426,5594,0.31712549159814085
drums,53,shuffled_ids,E_occ,90_60,529,10171,0.5023104906105594
drums,53,shuffled_ids,E_layer,95_70,41,221,0.0
drums,53,shuffled_ids,E_layer,90_60,70,402,0.0
drums,53,shuffled_ids,E_shape_ridge,95_70,416,1003,0.0
drums,53,shuffled_ids,E_shape_ridge,90_60,693,1816,0.0
drums,53,shuffled_ids,E_shape_valley,95_70,524,2576,0.12383540372670808
drums,53,shuffled_ids,E_shape_valley,90_60,788,4271,0.2245375790213065
drums,53,tau90_32,E_occ,95_70,391,8623,0.5968920329351733
drums,53,tau90_32,E_occ,90_60,512,14394,0.7644157287758788
drums,53,tau90_32,E_layer,95_70,41,205,0.0
drums,53,tau90_32,E_layer,90_60,68,446,0.24663677130044842
drums,53,tau90_32,E_shape_ridge,95_70,402,9504,0.6203703703703703
drums,53,tau90_32,E_shape_ridge,90_60,580,16217,0.6823086884133933
drums,53,tau90_32,E_shape_valley,95_70,60,16268,0.9892426850258176
drums,53,tau90_32,E_shape_valley,90_60,115,21535,0.9697701416299048
drums,53,tau90_64,E_occ,95_70,370,9009,0.6514596514596515
drums,53,tau90_64,E_occ,90_60,426,16230,0.8248921749845964
drums,53,tau90_64,E_layer,95_70,44,257,0.0
drums,53,tau90_64,E_layer,90_60,76,425,0.0
drums,53,tau90_64,E_shape_ridge,95_70,440,9908,0.6384739604360113
drums,53,tau90_64,E_shape_ridge,90_60,629,16857,0.67995491487216
drums,53,tau90_64,E_shape_valley,95_70,64,18008,0.9868391825855175
drums,53,tau90_64,E_shape_valley,90_60,103,24504,0.9760039177277179
drums,53,tau95_128,E_occ,95_70,339,9393,0.6804002980943256
drums,53,tau95_128,E_occ,90_60,389,16742,0.8239756301517143
drums,53,tau95_128,E_layer,95_70,39,289,0.0
drums,53,tau95_128,E_layer,90_60,67,478,0.0
drums,53,tau95_128,E_shape_ridge,95_70,422,10002,0.6206758648270346
drums,53,tau95_128,E_shape_ridge,90_60,603,17115,0.7069821793748174
drums,53,tau95_128,E_shape_valley,95_70,52,18107,0.993704092339979
drums,53,tau95_128,E_shape_valley,90_60,90,24145,0.9780078691240423
drums,53,tau95_32,E_occ,95_70,404,8830,0.6129105322763307
drums,53,tau95_32,E_occ,90_60,505,14709,0.7673533210959277
drums,53,tau95_32,E_layer,95_70,41,214,0.0
drums,53,tau95_32,E_layer,90_60,69,344,0.0
drums,53,tau95_32,E_shape_ridge,95_70,412,9152,0.626638986013986
drums,53,tau95_32,E_shape_ridge,90_60,573,16313,0.72169435419604
drums,53,tau95_32,E_shape_valley,95_70,60,16085,0.9898041653714641
drums,53,tau95_32,E_shape_valley,90_60,114,21414,0.9672177080414682
drums,53,tau95_64,E_occ,95_70,339,9290,0.6871905274488698
drums,53,tau95_64,E_occ,90_60,408,16580,0.8141133896260555
drums,53,tau95_64,E_layer,95_70,43,259,0.0
drums,53,tau95_64,E_layer,90_60,75,459,0.0
drums,53,tau95_64,E_shape_ridge,95_70,418,9973,0.6402286172666198
drums,53,tau95_64,E_shape_ridge,90_60,598,17126,0.7090972789910078
drums,53,tau95_64,E_shape_valley,95_70,50,17513,0.9963455718609033
drums,53,tau95_64,E_shape_valley,90_60,92,24113,0.9823746526769792
drums,53,uniform,E_occ,95_70,413,8241,0.622739958742871
drums,53,uniform,E_occ,90_60,498,14696,0.779735982580294
drums,53,uniform,E_layer,95_70,47,445,0.0
drums,53,uniform,E_layer,90_60,83,1012,0.20652173913043478
drums,53,uniform,E_shape_ridge,95_70,413,10069,0.6692819545138544
drums,53,uniform,E_shape_ridge,90_60,600,17548,0.7263505812628219
drums,53,uniform,E_shape_valley,95_70,57,17693,0.9797094896286667
drums,53,uniform,E_shape_valley,90_60,97,24112,0.9763603185136032
drums,79,density,E_occ,95_70,56,12788,0.9418986549890522
drums,79,density,E_occ,90_60,81,18807,0.9105652150794917
drums,79,density,E_layer,95_70,56,12788,0.9418986549890522
drums,79,density,E_layer,90_60,81,18807,0.9105652150794917
drums,79,density,E_shape_ridge,95_70,56,12788,0.9418986549890522
drums,79,density,E_shape_ridge,90_60,81,18807,0.9105652150794917
drums,79,density,E_shape_valley,95_70,56,12788,0.9418986549890522
drums,79,density,E_shape_valley,90_60,81,18807,0.9105652150794917
drums,79,expected_depth,E_occ,95_70,83,33889,0.9917672401074095
drums,79,expected_depth,E_occ,90_60,70,62183,0.9959313638775871
drums,79,expected_depth,E_layer,95_70,83,33889,0.9917672401074095
drums,79,expected_depth,E_layer,90_60,70,62183,0.9959313638775871
drums,79,expected_depth,E_shape_ridge,95_70,83,33889,0.9917672401074095
drums,79,expected_depth,E_shape_ridge,90_60,70,62183,0.9959313638775871
drums,79,expected_depth,E_shape_valley,95_70,83,33889,0.9917672401074095
drums,79,expected_depth,E_shape_valley,90_60,70,62183,0.9959313638775871
drums,79,front_depth,E_occ,95_70,98,36492,0.9909843253315795
drums,79,front_depth,E_occ,90_60,43,53585,0.9982644396752822
drums,79,front_depth,E_layer,95_70,98,36492,0.9909843253315795
drums,79,front_depth,E_layer,90_60,43,53585,0.9982644396752822
drums,79,front_depth,E_shape_ridge,95_70,98,36492,0.9909843253315795
drums,79,front_depth,E_shape_ridge,90_60,43,53585,0.9982644396752822
drums,79,front_depth,E_shape_valley,95_70,98,36492,0.9909843253315795
drums,79,front_depth,E_shape_valley,90_60,43,53585,0.9982644396752822
drums,79,full,E_occ,95_70,321,14031,0.8351507376523413
drums,79,full,E_occ,90_60,360,21867,0.8839804271276352
drums,79,full,E_layer,95_70,29,490,0.5591836734693878
drums,79,full,E_layer,90_60,56,820,0.5548780487804879
drums,79,full,E_shape_ridge,95_70,506,17269,0.744223753546818
drums,79,full,E_shape_ridge,90_60,646,26720,0.7909056886227545
drums,79,full,E_shape_valley,95_70,129,23650,0.9456236786469344
drums,79,full,E_shape_valley,90_60,200,36479,0.9570986046766633
drums,79,k16,E_occ,95_70,458,6594,0.5617227782832879
drums,79,k16,E_occ,90_60,716,10551,0.6219315704672543
drums,79,k16,E_layer,95_70,22,165,0.3212121212121212
drums,79,k16,E_layer,90_60,31,247,0.2874493927125506
drums,79,k16,E_shape_ridge,95_70,469,10038,0.6052002390914525
drums,79,k16,E_shape_ridge,90_60,633,15832,0.6555709954522486
drums,79,k16,E_shape_valley,95_70,338,9572,0.7620142081069787
drums,79,k16,E_shape_valley,90_60,618,17160,0.7646270396270396
drums,79,k4,E_occ,95_70,52,126,0.0
drums,79,k4,E_occ,90_60,111,292,0.0
drums,79,k4,E_layer,95_70,1,4,0.0
drums,79,k4,E_layer,90_60,1,5,0.0
drums,79,k4,E_shape_ridge,95_70,42,258,0.0
drums,79,k4,E_shape_ridge,90_60,76,414,0.0
drums,79,k4,E_shape_valley,95_70,62,314,0.0
drums,79,k4,E_shape_valley,90_60,89,452,0.0
drums,79,k8,E_occ,95_70,274,983,0.0
drums,79,k8,E_occ,90_60,479,1912,0.032426778242677826
drums,79,k8,E_layer,95_70,5,18,0.0
drums,79,k8,E_layer,90_60,5,20,0.0
drums,79,k8,E_shape_ridge,95_70,217,1933,0.13243662700465597
drums,79,k8,E_shape_ridge,90_60,385,3642,0.1543108182317408
drums,79,k8,E_shape_valley,95_70,109,1475,0.5877966101694915
drums,79,k8,E_shape_valley,90_60,210,2468,0.5583468395461912
drums,79,median_depth,E_occ,95_70,77,32520,0.9845940959409594
drums,79,median_depth,E_occ,90_60,85,56380,0.992160340546293
drums,79,median_depth,E_layer,95_70,77,32520,0.9845940959409594
drums,79,median_depth,E_layer,90_60,85,56380,0.992160340546293
drums,79,median_depth,E_shape_ridge,95_70,77,32520,0.9845940959409594
drums,79,median_depth,E_shape_ridge,90_60,85,56380,0.992160340546293
drums,79,median_depth,E_shape_valley,95_70,77,32520,0.9845940959409594
drums,79,median_depth,E_shape_valley,90_60,85,56380,0.992160340546293
drums,79,no_ids,E_occ,95_70,426,10922,0.6930965024720747
drums,79,no_ids,E_occ,90_60,639,18191,0.7624649551976252
drums,79,no_ids,E_layer,95_70,29,490,0.5591836734693878
drums,79,no_ids,E_layer,90_60,56,820,0.5548780487804879
drums,79,no_ids,E_shape_ridge,95_70,567,17412,0.7106018837583276
drums,79,no_ids,E_shape_ridge,90_60,706,26845,0.7895697522816167
drums,79,no_ids,E_shape_valley,95_70,118,24430,0.9579615227179697
drums,79,no_ids,E_shape_valley,90_60,200,38027,0.9576090672416967
drums,79,rgb_canny,E_occ,95_70,1339,14945,0.6252927400468384
drums,79,rgb_canny,E_occ,90_60,1339,14945,0.6252927400468384
drums,79,rgb_canny,E_layer,95_70,1339,14945,0.6252927400468384
drums,79,rgb_canny,E_layer,90_60,1339,14945,0.6252927400468384
drums,79,rgb_canny,E_shape_ridge,95_70,1339,14945,0.6252927400468384
drums,79,rgb_canny,E_shape_ridge,90_60,1339,14945,0.6252927400468384
drums,79,rgb_canny,E_shape_valley,95_70,1339,14945,0.6252927400468384
drums,79,rgb_canny,E_shape_valley,90_60,1339,14945,0.6252927400468384
drums,79,shuffled_depths,E_occ,95_70,1060,19652,0.6891410543456137
drums,79,shuffled_depths,E_occ,90_60,817,30696,0.8532056293979672
drums,79,shuffled_depths,E_layer,95_70,598,866,0.0
drums,79,shuffled_depths,E_layer,90_60,1132,1665,0.0
drums,79,shuffled_depths,E_shape_ridge,95_70,3989,15877,0.05359954651382503
drums,79,shuffled_depths,E_shape_ridge,90_60,4927,28991,0.30333551791935426
drums,79,shuffled_depths,E_shape_valley,95_70,3508,20463,0.3242437570248742
drums,79,shuffled_depths,E_shape_valley,90_60,4827,35729,0.40695233563771727
drums,79,shuffled_ids,E_occ,95_70,485,7644,0.44296180010465724
drums,79,shuffled_ids,E_occ,90_60,719,13665,0.5633369923161361
drums,79,shuffled_ids,E_layer,95_70,30,434,0.5092165898617511
drums,79,shuffled_ids,E_layer,90_60,53,668,0.47754491017964074
drums,79,shuffled_ids,E_shape_ridge,95_70,1052,3335,0.034182908545727135
drums,79,shuffled_ids,E_shape_ridge,90_60,1630,6168,0.06566147859922179
drums,79,shuffled_ids,E_shape_valley,95_70,707,5888,0.4860733695652174
drums,79,shuffled_ids,E_shape_valley,90_60,1125,9562,0.5328383183434428
drums,79,tau90_32,E_occ,95_70,361,13081,0.8192798715694519
drums,79,tau90_32,E_occ,90_60,458,20669,0.8343896656829067
drums,79,tau90_32,E_layer,95_70,32,490,0.6265306122448979
drums,79,tau90_32,E_layer,90_60,52,948,0.6613924050632911
drums,79,tau90_32,E_shape_ridge,95_70,484,16725,0.7625112107623319
drums,79,tau90_32,E_shape_ridge,90_60,617,26444,0.7875510512781727
drums,79,tau90_32,E_shape_valley,95_70,179,20641,0.9372123443631607
drums,79,tau90_32,E_shape_valley,90_60,294,34449,0.9340184040175331
drums,79,tau90_64,E_occ,95_70,330,13988,0.8266371175293108
drums,79,tau90_64,E_occ,90_60,381,21769,0.8682070834673159
drums,79,tau90_64,E_layer,95_70,26,480,0.5708333333333333
drums,79,tau90_64,E_layer,90_60,54,822,0.6192214111922141
drums,79,tau90_64,E_shape_ridge,95_70,494,17263,0.7411226322191972
drums,79,tau90_64,E_shape_ridge,90_60,650,26353,0.7950138504155124
drums,79,tau90_64,E_shape_valley,95_70,135,23151,0.9401753703943674
drums,79,tau90_64,E_shape_valley,90_60,205,36122,0.9501965561153868
drums,79,tau95_128,E_occ,95_70,316,14363,0.8426512567012463
drums,79,tau95_128,E_occ,90_60,341,21988,0.8876205202837911
drums,79,tau95_128,E_layer,95_70,37,474,0.5822784810126582
drums,79,tau95_128,E_layer,90_60,67,845,0.5420118343195266
drums,79,tau95_128,E_shape_ridge,95_70,529,17629,0.7588632367122355
drums,79,tau95_128,E_shape_ridge,90_60,633,26871,0.7871311078858249
drums,79,tau95_128,E_shape_valley,95_70,122,24001,0.9495437690096246
drums,79,tau95_128,E_shape_valley,90_60,209,36801,0.9535882177114753
drums,79,tau95_32,E_occ,95_70,366,13090,0.8151260504201681
drums,79,tau95_32,E_occ,90_60,464,20730,0.8362276893391221
drums,79,tau95_32,E_layer,95_70,34,505,0.6237623762376238
drums,79,tau95_32,E_layer,90_60,58,972,0.6718106995884774
drums,79,tau95_32,E_shape_ridge,95_70,483,16362,0.7348734873487349
drums,79,tau95_32,E_shape_ridge,90_60,611,26705,0.7869687324471073
drums,79,tau95_32,E_shape_valley,95_70,177,20737,0.9354294256642716
drums,79,tau95_32,E_shape_valley,90_60,279,34349,0.930332760779062
drums,79,tau95_64,E_occ,95_70,311,14294,0.8323072617881628
drums,79,tau95_64,E_occ,90_60,367,21710,0.8733302625518194
drums,79,tau95_64,E_layer,95_70,33,582,0.6735395189003437
drums,79,tau95_64,E_layer,90_60,59,863,0.5955967555040557
drums,79,tau95_64,E_shape_ridge,95_70,523,17454,0.7596539475191934
drums,79,tau95_64,E_shape_ridge,90_60,632,26689,0.7847053093034584
drums,79,tau95_64,E_shape_valley,95_70,127,23841,0.947317646071893
drums,79,tau95_64,E_shape_valley,90_60,213,36055,0.9561503258909999
drums,79,uniform,E_occ,95_70,349,13604,0.8236548074095854
drums,79,uniform,E_occ,90_60,447,20961,0.8514860932207433
drums,79,uniform,E_layer,95_70,43,521,0.5124760076775432
drums,79,uniform,E_layer,90_60,70,924,0.46320346320346323
drums,79,uniform,E_shape_ridge,95_70,554,17333,0.7709571337910345
drums,79,uniform,E_shape_ridge,90_60,758,28209,0.8004892055726895
drums,79,uniform,E_shape_valley,95_70,151,24029,0.950476507553373
drums,79,uniform,E_shape_valley,90_60,244,36642,0.9592816985972381
ficus,1,density,E_occ,95_70,64,6223,0.6432588783544914
ficus,1,density,E_occ,90_60,96,10901,0.675626089349601
ficus,1,density,E_layer,95_70,64,6223,0.6432588783544914
ficus,1,density,E_layer,90_60,96,10901,0.675626089349601
ficus,1,density,E_shape_ridge,95_70,64,6223,0.6432588783544914
ficus,1,density,E_shape_ridge,90_60,96,10901,0.675626089349601
ficus,1,density,E_shape_valley,95_70,64,6223,0.6432588783544914
ficus,1,density,E_shape_valley,90_60,96,10901,0.675626089349601
ficus,1,expected_depth,E_occ,95_70,300,6697,0.5175451694788711
ficus,1,expected_depth,E_occ,90_60,309,12830,0.7752922837100545
ficus,1,expected_depth,E_layer,95_70,300,6697,0.5175451694788711
ficus,1,expected_depth,E_layer,90_60,309,12830,0.7752922837100545
ficus,1,expected_depth,E_shape_ridge,95_70,300,6697,0.5175451694788711
ficus,1,expected_depth,E_shape_ridge,90_60,309,12830,0.7752922837100545
ficus,1,expected_depth,E_shape_valley,95_70,300,6697,0.5175451694788711
ficus,1,expected_depth,E_shape_valley,90_60,309,12830,0.7752922837100545
ficus,1,front_depth,E_occ,95_70,180,13245,0.8302755756889392
ficus,1,front_depth,E_occ,90_60,159,20993,0.9213547372933835
ficus,1,front_depth,E_layer,95_70,180,13245,0.8302755756889392
ficus,1,front_depth,E_layer,90_60,159,20993,0.9213547372933835
ficus,1,front_depth,E_shape_ridge,95_70,180,13245,0.8302755756889392
ficus,1,front_depth,E_shape_ridge,90_60,159,20993,0.9213547372933835
ficus,1,front_depth,E_shape_valley,95_70,180,13245,0.8302755756889392
ficus,1,front_depth,E_shape_valley,90_60,159,20993,0.9213547372933835
ficus,1,full,E_occ,95_70,233,7175,0.6486411149825784
ficus,1,full,E_occ,90_60,277,11204,0.7718671902891824
ficus,1,full,E_layer,95_70,69,1059,0.2776203966005666
ficus,1,full,E_layer,90_60,101,1585,0.42397476340694007
ficus,1,full,E_shape_ridge,95_70,239,3434,0.24519510774606873
ficus,1,full,E_shape_ridge,90_60,359,7921,0.5379371291503598
ficus,1,full,E_shape_valley,95_70,46,11793,0.9284321207495972
ficus,1,full,E_shape_valley,90_60,42,17083,0.9635895334543113
ficus,1,k16,E_occ,95_70,229,897,0.08138238573021182
ficus,1,k16,E_occ,90_60,410,1733,0.1321407963069821
ficus,1,k16,E_layer,95_70,5,9,0.0
ficus,1,k16,E_layer,90_60,8,18,0.0
ficus,1,k16,E_shape_ridge,95_70,157,1088,0.15073529411764705
ficus,1,k16,E_shape_ridge,90_60,247,2017,0.2751611303916708
ficus,1,k16,E_shape_valley,95_70,177,2582,0.3470178156467854
ficus,1,k16,E_shape_valley,90_60,263,3733,0.344495044200375
ficus,1,k4,E_occ,95_70,9,16,0.0
ficus,1,k4,E_occ,90_60,18,30,0.0
ficus,1,k4,E_layer,95_70,0,0,0.0
ficus,1,k4,E_layer,90_60,0,0,0.0
ficus,1,k4,E_shape_ridge,95_70,8,25,0.0
ficus,1,k4,E_shape_ridge,90_60,13,45,0.0
ficus,1,k4,E_shape_valley,95_70,12,38,0.0
ficus,1,k4,E_shape_valley,90_60,22,95,0.0
ficus,1,k8,E_occ,95_70,46,116,0.0
ficus,1,k8,E_occ,90_60,87,228,0.0
ficus,1,k8,E_layer,95_70,0,0,0.0
ficus,1,k8,E_layer,90_60,0,0,0.0
ficus,1,k8,E_shape_ridge,95_70,41,158,0.0
ficus,1,k8,E_shape_ridge,90_60,73,356,0.0
ficus,1,k8,E_shape_valley,95_70,46,340,0.0
ficus,1,k8,E_shape_valley,90_60,78,555,0.0
ficus,1,median_depth,E_occ,95_70,193,12276,0.8244542196155099
ficus,1,median_depth,E_occ,90_60,184,20276,0.9129019530479384
ficus,1,median_depth,E_layer,95_70,193,12276,0.8244542196155099
ficus,1,median_depth,E_layer,90_60,184,20276,0.9129019530479384
ficus,1,median_depth,E_shape_ridge,95_70,193,12276,0.8244542196155099
ficus,1,median_depth,E_shape_ridge,90_60,184,20276,0.9129019530479384
ficus,1,median_depth,E_shape_valley,95_70,193,12276,0.8244542196155099
ficus,1,median_depth,E_shape_valley,90_60,184,20276,0.9129019530479384
ficus,1,no_ids,E_occ,95_70,291,4565,0.3095290251916758
ficus,1,no_ids,E_occ,90_60,352,8090,0.5428924598269469
ficus,1,no_ids,E_layer,95_70,69,1061,0.2770970782280867
ficus,1,no_ids,E_layer,90_60,101,1585,0.42397476340694007
ficus,1,no_ids,E_shape_ridge,95_70,250,3564,0.2833894500561167
ficus,1,no_ids,E_shape_ridge,90_60,383,6893,0.4652546061221529
ficus,1,no_ids,E_shape_valley,95_70,45,11481,0.9292744534448218
ficus,1,no_ids,E_shape_valley,90_60,43,17158,0.9683529548898473
ficus,1,rgb_canny,E_occ,95_70,1074,10265,0.44987822698490015
ficus,1,rgb_canny,E_occ,90_60,1074,10265,0.44987822698490015
ficus,1,rgb_canny,E_layer,95_70,1074,10265,0.44987822698490015
